stand_type,easting,northing,long,lat,stand_numbers,geom,stand_location
Sheffield Stand,313453.9609,233270.2463,-6.297523297189752,53.337746471072805,5,"53.337746471072805, -6.297523297189752","86, St James' Walk, Ushers D ED, Dublin, County Dublin, Leinster, D08 RF72, Éire / Ireland"
Sheffield Stand,317226.2449,233919.6846,-6.240680979522503,53.34275755945718,6,"53.34275755945718, -6.240680979522503","Gallery Quay, Chimney View, Dublin Docklands, South Dock ED, Dublin, County Dublin, Leinster, D02 HP83, Éire / Ireland"
Sheffield Stand,313954.3385,232043.0092,-6.2904560420679285,53.326617239631915,4,"53.326617239631915, -6.2904560420679285","Goldstone Court, Clogher Road, Kimmage C ED, Dublin, County Dublin, Leinster, D08 EP02, Éire / Ireland"
Sheffield Stand,314744.9438,231310.5093,-6.278860980791498,53.31986808427838,5,"53.31986808427838, -6.278860980791498","Hickey's Pharmacy, 290, Harold's Cross Road, Terenure, Terenure A ED, Dublin, County Dublin, Leinster, D06 HP90, Éire / Ireland"
Sheffield Stand,313583.0231,231800.9533,-6.296112867339796,53.324523041222164,4,"53.324523041222164, -6.296112867339796","Flood’s, 140-142, Sundrive Road, Kimmage B ED, Dublin, County Dublin, Leinster, D12 Y313, Éire / Ireland"
Sheffield Stand,314963.0775,232716.97,-6.275079635989368,53.332452166678436,5,"53.332452166678436, -6.275079635989368","Leonard's Corner House, 54, Clanbrassil Street Lower, Wood Quay B ED, Dublin, County Dublin, Leinster, D08 HC79, Éire / Ireland"
Sheffield Stand,318448.3662,233438.9563,-6.222521084791214,53.33816838395394,5,"53.33816838395394, -6.222521084791214","St Matthew's, Irishtown Road, Irishtown, Pembroke East A ED, Dublin, County Dublin, Leinster, D04 Y230, Éire / Ireland"
Sheffield Stand,314988.7298,232952.5592,-6.274609350584513,53.334562410406626,5,"53.334562410406626, -6.274609350584513","Donovan's Lane, Merchants Quay E ED, Dublin, Dublin 8, Leinster, D08 P3K4, Éire / Ireland"
Sheffield Stand,315213.991,237528.8743,-6.269564862608506,53.3756128016255,5,"53.3756128016255, -6.269564862608506","4, Saint David's Terrace, Glasnevin, Glasnevin A ED, Dublin, County Dublin, Leinster, D09 VY63, Éire / Ireland"
Sheffield Stand,315198.3169,235386.3586,-6.270580040654939,53.356374578513304,10,"53.356374578513304, -6.270580040654939","Myrtle Street, Inns Quay B ED, Dublin, Dublin 7, Leinster, D07 YPY2, Éire / Ireland"
Sheffield Stand,316945.5077,233725.1686,-6.24496561385514,53.341072718580385,5,"53.341072718580385, -6.24496561385514","A Heart in Bloom, Hogan Place, South Dock ED, Dublin, County Dublin, Leinster, D02 FP40, Éire / Ireland"
Sheffield Stand,308430.112,232033.111,-6.373332085184842,53.32768748050893,10,"53.32768748050893, -6.373332085184842","Block F, Nangor Road, Clondalkin-Monastery ED, South Dublin, County Dublin, Leinster, D12 PK44, Éire / Ireland"
Sheffield Stand,315683.0544,237935.3475,-6.262371735079628,53.37916088963455,5,"53.37916088963455, -6.262371735079628","7, The Rise, Whitehall A ED, Dublin, County Dublin, Leinster, D09 K190, Éire / Ireland"
Sheffield Stand,313951.5109,231273.7352,-6.290774702653722,53.319708980453846,5,"53.319708980453846, -6.290774702653722","Rickyna, 5, Sundrive Road, Kimmage Village, Kimmage C ED, Dublin, County Dublin, Leinster, D12 Y313, Éire / Ireland"
Sheffield Stand,314344.7161,234327.0663,-6.283776245900913,53.3470462028613,5,"53.3470462028613, -6.283776245900913","AAAARGH, Liffey Cycle Route, Arran Quay C ED, Dublin, County Dublin, Leinster, D08 R596, Éire / Ireland"
Sheffield Stand,316245.1187,236884.1232,-6.254316171293656,53.36959685358146,5,"53.36959685358146, -6.254316171293656","Scribbles, 24, Drumcondra Road Upper, Drumcondra South A ED, Dublin, County Dublin, Leinster, D09 E9R3, Éire / Ireland"
Sheffield Stand,316591.4951,231795.1665,-6.250987399141826,53.32381776552136,5,"53.32381776552136, -6.250987399141826","Nightmarket, 120, Ranelagh, Rathmines East A ED, Dublin, County Dublin, Leinster, D06 VF76, Éire / Ireland"
Sheffield Stand,313723.0778,233796.8543,-6.293296260252616,53.342418235409475,7,"53.342418235409475, -6.293296260252616","Blaith, Blaith, Blaith, Ewington Lane, Ushers F ED, Dublin, County Dublin, Leinster, D08 NW89, Éire / Ireland"
Sheffield Stand,314308.6184,231401.5122,-6.28537253511361,53.32077965582381,5,"53.32077965582381, -6.28537253511361","100, Kimmage Road Lower, Terenure A ED, Dublin, County Dublin, Leinster, D12 Y313, Éire / Ireland"
Sheffield Stand,317141.1686,235702.6738,-6.241298397417903,53.358788960172745,5,"53.358788960172745, -6.241298397417903","64, North Strand Road, Ballybough, North Strand, Ballybough A ED, Dublin, County Dublin, Leinster, D03 P043, Éire / Ireland"
Sheffield Stand,312009.8003,236562.8523,-6.318029011190651,53.367625061118915,8,"53.367625061118915, -6.318029011190651","263, Navan Road, Ashtown A ED, Dublin, County Dublin, Leinster, D07 RCK4, Éire / Ireland"
Sheffield Stand,312009.3937,236615.1317,-6.318016613859375,53.368094672775904,5,"53.368094672775904, -6.318016613859375","1A, Kinvara Avenue, Cabra West A ED, Dublin, County Dublin, Leinster, D07 RCK4, Éire / Ireland"
Sheffield Stand,315861.8661,233994.834,-6.26112813582305,53.343732700828824,6,"53.343732700828824, -6.26112813582305","Saint Andrew Street Post Office, 19-24, Saint Andrew Street, Royal Exchange A ED, Dublin, County Dublin, Leinster, D02 EY47, Éire / Ireland"
Sheffield Stand,320003.6992,235844.05,-6.198273165225593,53.35941735993845,18,"53.35941735993845, -6.198273165225593","180, Clontarf Road, Clontarf, Clontarf East C ED, Dublin, County Dublin, Leinster, D03 P6D0, Éire / Ireland"
Sheffield Stand,3157997.201,235037.5983,30.777691167902557,46.331201916270395,9,"46.331201916270395, 30.777691167902557","Одеська область, Україна"
Sheffield Stand,315693.8681,235177.361,-6.2632174703735375,53.35438953090082,5,"53.35438953090082, -6.2632174703735375","WMS  0306, Parnell Square East, Rotunda A ED, Dublin, County Dublin, Leinster, D01 E7C1, Éire / Ireland"
Sheffield Stand,315960.8431,234337.9651,-6.259517240701475,53.346792644587815,6,"53.346792644587815, -6.259517240701475","Temple Bar, Liffey Boardwalk, North City ED, Dublin, County Dublin, Leinster, D02 YK79, Éire / Ireland"
Sheffield Stand,314860.4221,234062.7306,-6.2761322248789275,53.34456061638371,5,"53.34456061638371, -6.2761322248789275","Claddagh Doll, Bridge Street Lower, Merchants Quay A ED, Dublin, County Dublin, Leinster, D08 WC64, Éire / Ireland"
Sheffield Stand,314991.887,232105.4169,-6.274869102790897,53.32695359414445,5,"53.32695359414445, -6.274869102790897","29, Drummond Place, Harold's Cross, Portobello, Rathmines West A ED, Dublin, County Dublin, Leinster, D06 HP29, Éire / Ireland"
Sheffield Stand,315013.3738,232242.6664,-6.274497018040801,53.3281815606855,5,"53.3281815606855, -6.274497018040801","63, Harold's Cross Cottages, Portobello, Rathmines West A ED, Dublin, County Dublin, Leinster, D06 HP29, Éire / Ireland"
Sheffield Stand,316090.7283,233728.3792,-6.257791214223007,53.34128959554011,5,"53.34128959554011, -6.257791214223007","One Molesworth Street, 1, Molesworth Street, Dublin, County Dublin, Leinster, D02 RF29, Éire / Ireland"
Sheffield Stand,317009.8046,234330.8071,-6.243777189080717,53.346497617948074,4,"53.346497617948074, -6.243777189080717","The Anchorage, 17-19, Sir John Rogerson's Quay, Mansion House A ED, Dublin, County Dublin, Leinster, D02 Y773, Éire / Ireland"
Sheffield Stand,316971.9155,234335.2189,-6.24434419121281,53.34654560996285,3,"53.34654560996285, -6.24434419121281","14-15, Sir John Rogerson's Quay, Mansion House A ED, Dublin, County Dublin, Leinster, D02 Y773, Éire / Ireland"
Sheffield Stand,317345.4818,233847.918,-6.238918230944382,53.34208663644727,10,"53.34208663644727, -6.238918230944382","The Tower, Grand Canal Quay, South Dock ED, Dublin, County Dublin, Leinster, D02 PD39, Éire / Ireland"
Sheffield Stand,316071.5376,232586.9256,-6.258497032751224,53.33104257788673,5,"53.33104257788673, -6.258497032751224","Twenty One Charlemont, 21, Charlemont Place, Saint Kevin's ED, Dublin, County Dublin, Leinster, D02 WV10, Éire / Ireland"
Sheffield Stand,316047.2873,232531.6689,-6.258881063419611,53.3305516370267,6,"53.3305516370267, -6.258881063419611","18, Dartmouth Place, Rathmines East A ED, Dublin, County Dublin, Leinster, D06 R9X5, Éire / Ireland"
Sheffield Stand,317501.7579,233456.4871,-6.236718216368243,53.338536649842794,2,"53.338536649842794, -6.236718216368243","Communication House, 1a, Barrow Street, Pembroke West A ED, Dublin, County Dublin, Leinster, D04 X5X7, Éire / Ireland"
Sheffield Stand,317495.3611,233496.8583,-6.23679923787347,53.33890063215567,2,"53.33890063215567, -6.23679923787347","Pembroke Square, 1,2, Barrow Street, South Dock ED, Dublin, County Dublin, Leinster, D04 X5X7, Éire / Ireland"
Sheffield Stand,317490.541,233444.0706,-6.236891126336232,53.338427628520535,6,"53.338427628520535, -6.236891126336232","Pembroke Square, 1,2, Barrow Street, South Dock ED, Dublin, County Dublin, Leinster, D04 X5X7, Éire / Ireland"
Sheffield Stand,317449.9419,234100.1384,-6.237257221999143,53.34432860751637,7,"53.34432860751637, -6.237257221999143","Hanover Dock, 1-14, Hanover Quay, Docklands, South Dock ED, Dublin, County Dublin, Leinster, D02 DP23, Éire / Ireland"
Sheffield Stand,316249.3798,233363.6921,-6.255544215335536,53.33797960453606,7,"53.33797960453606, -6.255544215335536","44-45, Hume Street, Dublin, County Dublin, Leinster, D02 TW98, Éire / Ireland"
Sheffield Stand,315277.362,234741.352,-6.2696281992546306,53.35056464588112,6,"53.35056464588112, -6.2696281992546306","95, Capel Street, Rotunda B ED, Dublin, County Dublin, Leinster, D07 PR5X, Éire / Ireland"
Sheffield Stand,314668.8076,234725.0775,-6.278768159025391,53.350550631913734,4,"53.350550631913734, -6.278768159025391","Ardcairn House, 8, Grangegorman Lower, Grangegorman, Arran Quay B ED, Dublin, County Dublin, Leinster, D07 W5F3, Éire / Ireland"
Sheffield Stand,316209.0028,232918.878,-6.256313087222826,53.33399365955467,4,"53.33399365955467, -6.256313087222826","7, Hatch Street Lower, Saint Kevin's ED, Dublin, County Dublin, Leinster, D02 T380, Éire / Ireland"
Sheffield Stand,316125.6881,232891.6763,-6.257573058365818,53.333767633666106,6,"53.333767633666106, -6.257573058365818","15, Hatch Street Lower, Saint Kevin's ED, Dublin, County Dublin, Leinster, D02 T380, Éire / Ireland"
Sheffield Stand,316048.849,232885.4601,-6.258728181566599,53.33372864370697,6,"53.33372864370697, -6.258728181566599","Arthur Cox, 10, Earlsfort Terrace, Saint Kevin's ED, Dublin, County Dublin, Leinster, D02 T380, Éire / Ireland"
Sheffield Stand,315668.317,230881.5122,-6.265167992167005,53.31581460867716,3,"53.31581460867716, -6.265167992167005","165, Rathmines Road Upper, Rathmines, Rathmines West D ED, Dublin, County Dublin, Leinster, D06 X9R9, Éire / Ireland"
Sheffield Stand,309562.6712,233779.1919,-6.355738069302763,53.34313661166874,7,"53.34313661166874, -6.355738069302763","182, Le Fanu Road, Ballyfermot B ED, Dublin, County Dublin, Leinster, D10 FA31, Éire / Ireland"
Sheffield Stand,316750.4914,234365.1876,-6.247656239011733,53.34686361647483,7,"53.34686361647483, -6.247656239011733","City Quay, Mansion House A ED, Dublin, Dublin 2, Leinster, D01 KF84, Éire / Ireland"
Sheffield Stand,314501.3234,236181.9204,-6.2807552702974885,53.36367067621482,7,"53.36367067621482, -6.2807552702974885","154, Connaught Street, Cabra East, Cabra East A ED, Dublin, County Dublin, Leinster, D07 XH2D, Éire / Ireland"
Sheffield Stand,316274.849,235622.133,-6.254333285872605,53.35825665451324,7,"53.35825665451324, -6.254333285872605","Gill's Corner House, 555, North Circular Road, Ballybough B ED, Dublin, County Dublin, Leinster, D01 PT99, Éire / Ireland"
Sheffield Stand,316423.7197,236111.9301,-6.251918344035388,53.36262269326118,11,"53.36262269326118, -6.251918344035388","Holy Cross College & Diocesan Centre, Clonliffe Road, Drumcondra South B ED, Dublin, County Dublin, Leinster, D09 A4P8, Éire / Ireland"
Sheffield Stand,315942.77,235745.4182,-6.259273317350997,53.359436699421984,5,"53.359436699421984, -6.259273317350997","Belvedere Stores, North Circular Road, Ballybough B ED, Dublin, County Dublin, Leinster, D01 C2F6, Éire / Ireland"
Sheffield Stand,316017.5673,240112.0131,-6.256548630060432,53.39863574095339,4,"53.39863574095339, -6.256548630060432","Centra, Santry Way, Santry, Ballymun C ED, Dublin, Fingal, County Dublin, Leinster, D09 XH66, Éire / Ireland"
Sheffield Stand,316134.178,236657.0233,-6.256065392606981,53.367581679191375,4,"53.367581679191375, -6.256065392606981","2, Botanic Avenue, Drumcondra, Botanic B ED, Dublin, County Dublin, Leinster, D09 YR83, Éire / Ireland"
Sheffield Stand,315620.8737,236940.1344,-6.263669383385633,53.370236659605574,8,"53.370236659605574, -6.263669383385633","138, Botanic Avenue, Drumcondra, Glasnevin B ED, Dublin, County Dublin, Leinster, D09 PT78, Éire / Ireland"
Sheffield Stand,315308.9847,237213.0421,-6.268253344918852,53.372755665181685,4,"53.372755665181685, -6.268253344918852","McMahons of Botanic Avenue, 212, Botanic Avenue, Glasnevin A ED, Dublin, County Dublin, Leinster, D09 VY63, Éire / Ireland"
Sheffield Stand,315488.6534,237089.2496,-6.265600415452857,53.37160471530199,4,"53.37160471530199, -6.265600415452857","49, Botanic Avenue, Drumcondra, Glasnevin B ED, Dublin, County Dublin, Leinster, D09 VY63, Éire / Ireland"
Sheffield Stand,317016.4686,235968.2581,-6.243072251186423,53.36120168644879,7,"53.36120168644879, -6.243072251186423","Ballybough Stores, Ballybough Road, Ballybough, North Strand, Ballybough A ED, Dublin, County Dublin, Leinster, D03 VE24, Éire / Ireland"
Sheffield Stand,317163.2886,237560.8331,-6.24027846063757,53.37547166989308,3,"53.37547166989308, -6.24027846063757","48, Calderwood Road, Grace Park ED, Dublin, County Dublin, Leinster, D09 C7F8, Éire / Ireland"
Sheffield Stand,317159.1564,237587.8988,-6.240330493523465,53.37571565413723,2,"53.37571565413723, -6.240330493523465","48, Calderwood Road, Grace Park ED, Dublin, County Dublin, Leinster, D09 C7F8, Éire / Ireland"
Sheffield Stand,315093.9883,231240.8249,-6.273651049331443,53.31916657792315,7,"53.31916657792315, -6.273651049331443","Ashbrook Tennis Club, Bushes Lane, Rathmines West F ED, Dublin, County Dublin, Leinster, D06 HP90, Éire / Ireland"
Sheffield Stand,315003.0231,231035.0877,-6.275089922656577,53.31733860435566,5,"53.31733860435566, -6.275089922656577","Kenilworth Square, Kenilworth Square South, Rathmines West F ED, Dublin, County Dublin, Leinster, D06 YP40, Éire / Ireland"
Sheffield Stand,318407.7464,237333.9183,-6.221674382881398,53.3731567462941,5,"53.3731567462941, -6.221674382881398","184, Malahide Road, Donnycarney, Clontarf West B ED, Dublin, County Dublin, Leinster, D05 Y4T8, Éire / Ireland"
Sheffield Stand,311988.4215,236251.5398,-6.318460178810745,53.3648336617188,6,"53.3648336617188, -6.318460178810745","Cumiskey's, Blackhorse Avenue, Ashtown B ED, Dublin, County Dublin, Leinster, D07 V88Y, Éire / Ireland"
Sheffield Stand,321330.071,236270.5093,-6.178198521837081,53.36294476828662,3,"53.36294476828662, -6.178198521837081","Clontarf Cycle Route, Clontarf East B ED, Dublin, Dublin 3, Leinster, D03 YH36, Éire / Ireland"
Sheffield Stand,321258.3724,236185.6093,-6.179307452195474,53.362198762704274,4,"53.362198762704274, -6.179307452195474","360 Cycles Clontarf, Clontarf Road, Clontarf East B ED, Dublin, County Dublin, Leinster, D03 YH36, Éire / Ireland"
Sheffield Stand,313438.3408,232315.9835,-6.298099017544996,53.3291795428992,3,"53.3291795428992, -6.298099017544996","Loreto College, Crumlin Road, Crumlin C ED, Dublin, County Dublin, Leinster, D08 E0X7, Éire / Ireland"
Sheffield Stand,308863.8319,233528.429,-6.366312036327089,53.3410285348952,4,"53.3410285348952, -6.366312036327089","Centra, Claddagh Green, Ballyfermot C ED, Dublin, County Dublin, Leinster, D10 KF40, Éire / Ireland"
Sheffield Stand,315670.5885,232491.6501,-6.264547013364173,53.330274602325645,9,"53.330274602325645, -6.264547013364173","Atlas Language School, Portobello Harbour, Portobello, Saint Kevin's ED, Dublin, County Dublin, Leinster, D06 C780, Éire / Ireland"
Sheffield Stand,314923.3375,232319.109,-6.275820011988243,53.328887621940666,5,"53.328887621940666, -6.275820011988243","1, Armstrong Street, Harold's Cross Cottages, Portobello, Rathmines West A ED, Dublin, County Dublin, Leinster, D06 HP29, Éire / Ireland"
Sheffield Stand,314404.2957,232952.8602,-6.28337801674277,53.33469164347795,5,"53.33469164347795, -6.28337801674277","Donore Avenue Youth and Community Centre, 78, Donore Avenue, Merchants Quay F ED, Dublin, County Dublin, Leinster, D08 EP02, Éire / Ireland"
Sheffield Stand,314495.3796,232759.7485,-6.282081122030953,53.33293763656299,5,"53.33293763656299, -6.282081122030953","Merton Avenue, Merchants Quay E ED, Dublin, Dublin 8, Leinster, D08 EP02, Éire / Ireland"
Sheffield Stand,316314.0749,231955.047,-6.255090062718789,53.32531458596086,5,"53.32531458596086, -6.255090062718789","Ranelagh Post Office, Fields Terrace, Ranelagh, Rathmines East D ED, Dublin, County Dublin, Leinster, D06 VF76, Éire / Ireland"
Sheffield Stand,319240.6428,231542.8774,-6.2113460499994355,53.32096264513878,5,"53.32096264513878, -6.2113460499994355","Sydney Parade, Ailesbury Gardens, Pembroke East C ED, Dublin, County Dublin, Leinster, D04 EC86, Éire / Ireland"
